#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
5.8144985886e-01	9.2000000000e+02	1.1044337901e+19	4.5776349829e+18	2.1335416755e+00	1.1202779263e-29	8.4944302968e-37	2.8336674677e-10	5.8976377065e-02	9.6988798727e-28	1.4353985714e-32	2.8545493105e-18	3.1989407350e-32	8.0099910532e-14	4.9716283590e-25	1.9972370613e-25	1.4647628322e-23	1.8618290298e-20	1.3236033120e-13	2.2867076716e-05	6.2211330869e-50	3.5291378960e-27	1.8780833663e-36	1.1647147081e-42	1.4411040281e-36	2.1223184658e-14	5.0843848472e-24	4.4166158006e-35	2.0886726917e-24	1.8663896494e-45	1.4153198605e-42	1.4979741805e-63	2.8225778405e-34	7.7352133757e-53	1.6156554098e-60	1.8916122024e-36	6.5168340650e-41	4.2275686620e-32	1.1857855668e-34	4.9114096321e-39	7.6558211576e-47	6.6150046510e-54	1.0473798769e-59	5.2689154634e-96	1.7962354547e-63	1.6758398242e-23	2.3577693138e-33	2.5282424353e-48	3.3680034978e-48	1.1815916286e-70	3.8072004041e-23	2.6009272336e-45	3.2836352947e-16	9.4102328578e-01	5.5800910224e-17	1.0210478165e-25	1.0761511780e-10	7.5551796731e-41	4.4723981473e-14	2.0307118801e-07	1.4214262639e-09	3.1349777432e-25	1.7607389717e-07	1.2056658323e-29	1.9191340304e-51	2.1821347817e-79	5.7341474210e-20	2.6510111558e-20	1.3382918054e-07	2.8249635161e-37	1.2002795031e-85	4.0876479940e-108	2.3559952277e-132	8.2971679040e-38	2.4112877413e-11	9.6069887050e-43	3.1785605521e-25	1.4005281782e-75	4.0445052101e-24	9.1683795129e-26	2.9973854527e-68	1.2465219250e-60	1.1290199198e-60	3.9601655759e-54	1.5674979802e-40	1.8197144579e-73	4.8460388437e-37	1.0489185980e-50	3.4747799945e-54	1.1857126564e-54	7.3076054397e-37	5.3193700665e-65	3.7864981542e-44	8.0983964921e-30	3.2417087710e-54	3.6781694479e-44	3.0939280367e-30	6.2157112129e-106	1.1927114688e-76	3.2750878472e-58	1.2064122074e-50	5.6828438914e-69	3.2346968780e-62	4.0285408815e-46	9.3986952867e-77	4.6700533323e-77	3.7776549282e-55	2.0542899388e-78	1.7606169252e-70	1.0455949694e-32	2.3366917175e-41
9.3031252433e-01	9.2000000000e+02	1.7673436401e+19	7.3241588961e+18	2.1337685837e+00	8.5014941765e-30	5.3090603082e-37	2.2402175712e-10	5.8978012117e-02	6.5291665401e-28	8.9713109833e-33	1.7841072224e-18	2.5289923132e-32	6.8206554334e-14	4.2334334402e-25	1.5789592850e-25	1.4647602300e-23	1.8618257221e-20	1.6742294886e-13	3.6586907626e-05	9.9537000032e-50	2.3757721890e-27	1.2643026036e-36	8.4451718238e-43	1.0449229369e-36	1.3264593780e-14	3.1777652934e-24	2.7604063868e-35	1.3054306054e-24	1.1665026212e-45	1.4153173460e-42	1.4979715192e-63	4.5160733049e-34	1.2376200979e-52	4.1359913418e-60	1.2734100495e-36	4.3870524724e-41	2.6422510044e-32	7.4112175474e-35	3.0696549415e-39	4.7849255118e-47	4.7964407511e-54	6.5461752438e-60	1.3488141472e-95	1.1226559079e-63	1.4270085855e-23	2.0076841502e-33	2.1528451641e-48	2.8679172304e-48	1.0061471115e-70	3.0098652505e-23	2.0562197071e-45	2.5959494431e-16	9.4102161397e-01	6.0102602240e-17	1.1845430197e-25	1.0761492662e-10	7.5551662507e-41	4.4723902018e-14	2.7666754447e-07	1.7979660109e-09	5.8190896161e-25	2.8171503909e-07	8.1163939694e-30	1.2919374053e-51	1.4689862736e-79	3.8601574582e-20	1.7846280769e-20	9.7037533471e-08	2.0483387153e-37	8.7030468235e-86	2.9638923098e-108	1.7082968366e-132	6.4799487824e-38	1.5070665827e-11	6.0044147322e-43	1.9866158265e-25	8.7533693277e-76	2.5278354554e-24	5.7302818508e-26	1.5429075914e-68	9.4595266383e-61	7.3511763013e-61	3.8013752299e-54	1.0206156510e-40	1.0089120999e-73	3.9610391785e-37	7.9599670252e-51	2.6369190353e-54	7.7203091171e-55	7.0145931466e-37	3.4635019707e-65	3.6346713326e-44	5.2729574855e-30	2.6698517294e-54	4.4659827595e-44	3.2231555764e-30	5.1193731654e-106	6.6128014058e-77	2.6769804565e-58	6.6887629992e-51	4.6450241167e-69	1.9316855833e-62	3.5466863750e-46	5.6126817663e-77	2.4039152964e-77	2.8667628468e-55	1.0574480966e-78	1.3360858217e-70	5.3822120692e-33	1.7732538115e-41
1.4885603254e+00	9.2000000000e+02	2.8280609006e+19	1.1719128857e+19	2.1341148425e+00	6.6202946777e-30	3.3180283076e-37	1.7710021961e-10	5.8980163468e-02	4.0771644825e-28	5.6068422792e-33	1.1150218539e-18	1.9992928357e-32	5.3875717694e-14	3.3439493774e-25	1.2482449907e-25	1.4647446234e-23	1.8618058850e-20	2.1177604430e-13	5.8540175646e-05	1.5926225645e-49	1.4835605629e-27	7.8949887995e-37	5.2692285199e-43	6.5196278476e-37	8.2900353539e-15	1.9860228715e-24	1.7251841193e-35	8.1586108477e-25	7.2903461130e-46	1.4153022663e-42	1.4979555588e-63	7.2258559591e-34	1.9802301592e-52	1.0588657059e-59	7.9518606142e-37	2.7395126795e-41	1.6513399961e-32	4.6318233715e-35	1.9184566381e-39	2.9904573269e-47	2.9926617158e-54	4.0911938280e-60	3.4531335442e-95	7.0163152530e-64	1.1271807006e-23	1.5858508841e-33	1.7005122078e-48	2.2653409278e-48	7.9474616872e-71	2.3794465489e-23	1.6255428329e-45	2.0522257408e-16	9.4101158768e-01	6.0051893593e-17	1.1825576616e-25	1.0761378001e-10	7.5550857527e-41	4.4723425498e-14	3.4966979455e-07	2.2742768070e-09	9.2952158320e-25	4.5075271294e-07	5.0683150773e-30	8.0675554378e-52	9.1731442647e-80	2.4104909545e-20	1.1144182286e-20	6.0545001279e-08	1.2780278486e-37	5.4301254598e-86	1.8492727223e-108	1.0658642121e-132	4.0396912603e-38	9.4187846670e-12	3.7526072215e-43	1.2415846055e-25	5.4706342611e-76	1.5798331740e-24	3.5812811096e-26	7.7389619777e-69	7.3663349710e-61	4.6640812544e-61	3.7444606583e-54	6.4754729457e-41	5.0563157391e-74	3.0819760182e-37	6.1985959453e-51	2.0534250442e-54	4.8982839691e-55	6.9095699539e-37	2.1974788733e-65	3.5802526686e-44	3.3455192958e-30	2.1427074769e-54	5.5645755856e-44	3.2720767550e-30	4.1087810411e-106	3.3141055432e-77	2.0828851209e-58	3.3521748458e-51	3.6141659515e-69	9.6728700037e-63	2.7572805757e-46	2.8105371582e-77	1.2057630139e-77	2.2324093180e-55	5.3039797446e-79	1.0404385006e-70	2.6996260042e-33	1.3808705302e-41
2.3819770066e+00	9.2000000000e+02	4.5256487700e+19	1.8752814379e+19	2.1346212271e+00	5.2982855372e-30	2.0735234990e-37	1.3999902247e-10	5.8982288118e-02	2.3432638007e-28	3.5038637839e-33	6.9680659768e-19	1.5804556496e-32	3.9168149039e-14	2.4310823725e-25	9.8674681990e-26	1.4646870607e-23	1.8617327183e-20	2.6787784302e-13	9.3667949118e-05	2.5482958958e-49	8.5264496393e-28	4.5374773425e-37	2.7851209594e-43	3.4460361886e-37	5.1806619836e-15	1.2411181316e-24	1.0781131081e-35	5.0985313395e-25	4.5559297811e-46	1.4152466466e-42	1.4978966910e-63	1.1561822302e-33	3.1684923346e-52	2.7110150637e-59	4.5701632116e-37	1.5744768015e-41	1.0319659657e-32	2.8945487239e-35	1.1988942083e-39	1.8688157439e-47	1.5818112343e-54	2.5566950474e-60	8.8410617163e-95	4.3846806611e-64	8.1947087787e-24	1.1529283774e-33	1.2362882287e-48	1.6469239740e-48	5.7778787396e-71	1.8809699480e-23	1.2850035313e-45	1.6222994994e-16	9.4097460708e-01	5.5226016126e-17	1.0001690510e-25	1.0760955092e-10	7.5547888471e-41	4.4721667923e-14	4.0677303539e-07	2.8767576971e-09	1.2579535982e-24	7.2123258454e-07	2.9129065806e-30	4.6366563574e-52	5.2720700837e-80	1.3853785443e-20	6.4048823762e-21	3.2001867334e-08	6.7551865220e-38	2.8701651813e-86	9.7745774339e-109	5.6337673451e-133	1.9637187147e-38	5.8860472330e-12	2.3451033369e-43	7.7589900293e-26	3.4187437969e-76	9.8727946453e-25	2.2380371259e-26	3.7764385596e-69	5.8953487630e-61	2.8790078372e-61	3.7907429831e-54	3.9971296261e-41	2.2691749071e-74	2.2684090458e-37	4.9607959837e-51	1.6433758228e-54	3.0235746693e-55	6.9949736981e-37	1.3564426847e-65	3.6245053479e-44	2.0650961566e-30	1.6730797903e-54	7.1259725096e-44	3.2318729505e-30	3.2084810475e-106	1.4873052883e-77	1.5330539309e-58	1.5043900414e-51	2.6601137351e-69	3.9923004231e-63	1.8664104326e-46	1.1599978788e-77	5.8838510289e-78	1.7866186595e-55	2.5882222557e-79	8.3267294412e-71	1.3173564837e-33	1.1051239733e-41
3.8120831728e+00	9.2000000000e+02	7.2213949080e+19	3.0011745680e+19	2.1353426744e+00	4.3520337902e-30	1.2956394374e-37	1.1065981197e-10	5.8983233213e-02	1.2559978124e-28	2.1893863772e-33	4.3539902422e-19	1.2492439013e-32	2.6557700904e-14	1.6483791066e-25	7.7995699983e-26	1.4645341295e-23	1.8615383307e-20	3.3882946702e-13	1.4987359267e-04	4.0774060357e-49	4.5702076273e-28	2.4321041508e-37	1.2805727715e-43	1.5844554606e-37	3.2371323406e-15	7.7551163439e-25	6.7365808077e-36	3.1858130758e-25	2.8467689424e-46	1.4150988776e-42	1.4977402923e-63	1.8499517310e-33	5.0697526101e-52	6.9413747573e-59	2.4496238940e-37	8.4392521993e-42	6.4482307715e-33	1.8086563677e-35	7.4912805098e-40	1.1677279665e-47	7.2730212647e-55	1.5975487784e-60	2.2636953755e-94	2.7397640719e-64	5.5563673567e-24	7.8173535800e-34	8.3825694639e-49	1.1166857609e-48	3.9176519492e-71	1.4867802438e-23	1.0157088716e-45	1.2823186504e-16	9.4087635785e-01	4.7368634949e-17	7.3589028258e-26	1.0759831517e-10	7.5540000350e-41	4.4716998435e-14	4.4135600286e-07	3.6387118332e-09	1.4810977863e-24	1.1540096651e-06	1.5613283882e-30	2.4852644590e-52	2.8258484982e-80	7.4256787500e-21	3.4330399552e-21	1.4714161626e-08	3.1059720754e-38	1.3196753155e-86	4.4942599970e-109	2.5903539445e-133	7.7451883403e-39	3.6778917282e-12	1.4653358737e-43	4.8481984800e-26	2.1361992240e-76	6.1690075399e-25	1.3984356406e-26	1.7950473917e-69	4.8424640088e-61	1.7311156003e-61	3.9388638199e-54	2.4034298770e-41	9.2523908466e-75	1.5983459009e-37	4.0748184665e-51	1.3498757401e-54	1.8180420390e-55	7.2682977833e-37	8.1561399801e-66	3.7661305564e-44	1.2417195002e-30	1.2725932156e-54	9.3665681261e-44	3.1096890000e-30	2.4407580785e-106	6.0643759952e-78	1.0802066192e-58	6.1340377974e-52	1.8743453225e-69	1.3963738747e-63	1.1281037858e-46	4.0572866794e-78	2.7967597714e-78	1.4675360024e-55	1.2302547853e-79	6.8396102167e-71	6.2617656365e-34	9.0775343090e-42
6.1020117230e+00	9.2000000000e+02	1.1560382703e+20	4.8039881520e+19	2.1366380510e+00	3.6557479475e-30	8.0941917541e-38	8.7460629442e-11	5.8988627819e-02	6.4428061737e-29	1.3677658035e-33	2.7200493363e-19	9.8734722200e-33	1.7234948872e-14	1.0697360336e-25	6.1644357541e-26	1.4643857980e-23	1.8613497895e-20	4.2861811770e-13	2.3985446687e-04	6.5253927226e-49	2.3443481848e-28	1.2475798511e-37	5.3937063656e-44	6.6736445554e-38	2.0223195700e-15	4.8448200135e-25	4.2085147497e-36	1.9902591095e-25	1.7784495466e-46	1.4149555530e-42	1.4975885975e-63	2.9606228708e-33	8.1135227882e-52	1.7780127313e-58	1.2565668341e-37	4.3290255471e-42	4.0283750891e-33	1.1299140051e-35	4.6799950034e-40	7.2950960005e-48	3.0633589880e-55	9.9802968139e-61	5.7983891349e-94	1.7116008605e-64	3.6058734020e-24	5.0731684100e-34	5.4399722571e-49	7.2468705273e-49	2.5424087457e-71	1.1750854592e-23	8.0277144578e-46	1.0134880433e-16	9.4078106361e-01	3.8890518577e-17	4.9609264233e-26	1.0758741735e-10	7.5532349475e-41	4.4712469389e-14	4.5843233564e-07	4.6029580322e-09	1.5980859456e-24	1.8468521910e-06	8.0090395692e-31	1.2748491312e-52	1.4495561990e-80	3.8090996991e-21	1.7610230527e-21	6.1975288711e-09	1.3082193943e-38	5.5584042613e-87	1.8929590957e-109	1.0910437010e-133	2.6786247212e-39	2.2976732601e-12	9.1543289003e-44	3.0287938934e-26	1.3345384252e-76	3.8539371773e-25	8.7363859916e-27	8.3400872250e-70	4.0677137895e-61	1.0175460777e-61	4.1858946405e-54	1.4127309833e-41	3.5297626004e-75	1.1024314925e-37	3.4228845554e-51	1.1339078932e-54	1.0686412539e-55	7.7241382611e-37	4.7941617788e-66	4.0023281921e-44	7.2988008817e-31	9.4634819641e-55	1.2593056847e-43	2.9255778099e-30	1.8153894112e-106	2.3135433790e-78	7.4505386773e-59	2.3401191720e-52	1.2927973290e-69	4.3741139739e-64	6.3889096914e-47	1.2709371524e-78	1.2994208704e-78	1.2327435831e-55	5.7159673141e-80	5.7453347598e-71	2.9093199340e-34	7.6252113421e-42
9.7705960945e+00	9.2000000000e+02	1.8513336896e+20	7.6921890692e+19	2.1387121466e+00	3.1252589509e-30	5.0550501212e-38	6.9111984833e-11	5.8997263970e-02	3.2324120265e-29	8.5420816567e-34	1.6987472183e-19	7.8020849687e-33	1.0940834209e-14	6.7907393732e-26	4.8711791015e-26	1.4641482923e-23	1.8610479011e-20	5.4223665397e-13	3.8393256251e-04	1.0445128590e-48	1.1761799226e-28	6.2592168783e-38	2.1738952718e-44	2.6897653230e-38	1.2629953796e-15	3.0257261923e-25	2.6283356809e-36	1.2429727215e-25	1.1106916996e-46	1.4147260643e-42	1.4973457067e-63	4.7390383854e-33	1.2987231948e-51	4.5563762849e-58	6.3043053555e-38	2.1719098579e-42	2.5158334026e-33	7.0566303613e-36	2.9227883435e-40	4.5559923760e-48	1.2346652132e-55	6.2329757129e-61	1.4859085247e-93	1.0689428173e-64	2.2890269859e-24	3.2204734054e-34	3.4533223745e-49	4.6003506920e-49	1.6139341511e-71	9.2856053007e-24	6.3435546187e-46	8.0086515186e-17	9.4062848029e-01	3.1237262105e-17	3.2010442960e-26	1.0756996798e-10	7.5520099041e-41	4.4705217567e-14	4.6590059002e-07	5.8231149331e-09	1.6508461826e-24	2.9562371863e-06	4.0182049756e-31	6.3960292339e-53	7.2725498246e-81	1.9110585272e-21	8.8352061832e-22	2.4978702577e-09	5.2726859101e-39	2.2402755959e-87	7.6294379948e-110	4.3973746106e-134	8.6728704940e-40	1.4349614939e-12	5.7171355489e-44	1.8915668671e-26	8.3345673456e-77	2.4068920267e-25	5.4561184622e-27	3.8050886945e-70	3.4774440451e-61	5.8740422516e-62	4.5277959390e-54	8.1553471322e-42	1.2937172216e-75	7.5711359459e-38	2.9261865830e-51	9.6936546059e-55	6.1690020876e-56	8.3550411213e-37	2.7675512164e-66	4.3292358960e-44	4.2134175254e-31	6.9123024109e-55	1.7235286476e-43	2.7037853744e-30	1.3264032887e-106	8.4795246905e-79	5.1167842698e-59	8.5769294313e-53	8.8785057342e-70	1.2879044023e-64	3.5248111468e-47	3.7421191202e-79	5.9284891510e-79	1.0538590113e-55	2.6078579298e-80	4.9116238708e-71	1.3273506728e-34	6.5187098077e-42
1.5652682213e+01	9.2000000000e+02	2.9665758636e+20	1.2323034322e+20	2.1420348284e+00	2.7061053097e-30	3.1554242462e-38	5.4596282717e-11	5.9011098187e-02	1.6054769018e-29	5.3320720717e-34	1.0603788355e-19	6.1634004256e-33	6.8770978047e-15	4.2684660004e-26	3.8480774649e-26	1.4637678011e-23	1.8605642669e-20	6.8604627713e-13	6.1474768784e-04	1.6724600299e-48	5.8418595236e-29	3.1088326734e-38	8.5913422700e-45	1.0630086378e-38	7.8837719670e-16	1.8886953760e-25	1.6406393479e-36	7.7587880805e-26	6.9330737279e-47	1.4143584166e-42	1.4969565885e-63	7.5880849255e-33	2.0794982221e-51	1.1684667841e-57	3.1312272530e-38	1.0787458657e-42	1.5704140469e-33	4.4048351657e-36	1.8244403091e-40	2.8439062846e-48	4.8794583498e-56	3.8906998385e-61	3.8105605130e-93	6.6724720875e-65	1.4388173844e-24	2.0242981626e-34	2.1706604147e-49	2.8916498542e-49	1.0144731924e-71	7.3353345795e-24	5.0112075674e-46	6.3265814685e-17	9.4038403729e-01	2.4848784031e-17	2.0261375217e-26	1.0754201355e-10	7.5500473483e-41	4.4693599933e-14	4.6903241317e-07	7.3674958929e-09	1.6735499424e-24	4.7334874726e-06	1.9957651507e-31	3.1767847398e-53	3.6121356638e-81	9.4918602528e-22	4.3882770309e-22	9.8717075328e-10	2.0837917044e-39	8.8536806134e-88	3.0151918536e-110	1.7378643239e-134	2.7272837206e-40	8.9572055306e-13	3.5687060854e-44	1.1807392236e-26	5.2025390952e-77	1.5024115047e-25	3.4057760206e-27	1.7122638322e-70	3.0110560253e-61	3.3451868504e-62	4.9616136921e-54	4.6443588280e-42	4.6322321208e-76	5.2163267242e-38	2.5337321400e-51	8.3935605375e-55	3.5131624493e-56	9.1555553705e-37	1.5760826260e-66	4.7440291894e-44	2.3994837452e-31	4.9817675686e-55	2.3901877938e-43	2.4660981730e-30	9.5642522539e-107	3.0361446834e-79	3.5253386968e-59	3.0710210351e-53	6.1170724001e-70	3.6692697246e-65	1.9323449206e-47	1.0661384781e-79	2.6677794837e-79	9.1251749405e-56	1.1735181940e-80	4.2528864472e-71	5.9729870500e-35	5.6444331495e-42
2.5096189351e+01	9.2000000000e+02	4.7553416459e+20	1.9757712993e+20	2.1473434345e+00	2.3636613098e-30	1.9680618551e-38	4.3108328288e-11	5.9032769267e-02	7.9363876511e-30	3.3256534889e-34	6.6136626181e-20	4.8665197646e-33	4.3036915128e-15	2.6712083237e-26	3.0383787756e-26	1.4631451735e-23	1.8597728581e-20	8.6813199656e-13	9.8479622944e-04	2.6792005305e-48	2.8878186743e-29	1.5367957776e-38	3.3660274826e-45	4.1647930865e-39	4.9171679218e-16	1.1779935234e-25	1.0232791114e-36	4.8392145309e-26	4.3242102735e-47	1.4137568057e-42	1.4963198438e-63	1.2155747099e-32	3.3312561377e-51	2.9998537901e-57	1.5478661372e-38	5.3325870695e-43	9.7947906250e-34	2.7473288507e-36	1.1379171544e-40	1.7737657575e-48	1.9117374665e-56	2.4266587769e-61	9.7830118517e-93	4.1616710687e-65	9.0041269466e-25	1.2668068812e-34	1.3584004575e-49	1.8095960373e-49	6.3485787060e-72	5.7918597277e-24	3.9567672044e-46	4.9953648364e-17	9.3998403596e-01	1.9686032431e-17	1.2722129129e-26	1.0749626953e-10	7.5468358635e-41	4.4674589083e-14	4.7040619542e-07	9.3229263571e-09	1.6840841987e-24	7.5828192726e-06	9.8657077399e-32	1.5703866652e-53	1.7855946008e-81	4.6921311923e-22	2.1692661911e-22	3.8676655883e-10	8.1641493546e-40	3.4688098006e-88	1.1813309638e-110	6.8088302055e-135	8.4688566512e-41	5.5866765158e-13	2.2258288493e-44	7.3643594193e-27	3.2448627963e-77	9.3706536504e-26	2.1242081414e-27	7.6259174818e-71	2.6300220479e-61	1.8860748377e-62	5.4863135215e-54	2.6185707150e-42	1.6351197241e-76	3.6111303380e-38	2.2131010966e-51	7.3313977185e-55	1.9807824174e-56	1.0123772293e-36	8.8862294271e-67	5.2457190550e-44	1.3528708911e-31	3.5558147173e-55	3.3458527273e-43	2.2283486672e-30	6.8320480881e-107	1.0717209172e-79	2.4405023291e-59	1.0840318311e-53	4.2346936631e-70	1.0265419614e-65	1.0602318671e-47	2.9827076410e-80	1.1881502032e-79	7.9704300029e-56	5.2265034993e-81	3.7147050833e-71	2.6601920515e-35	4.9301585578e-42
4.0289178579e+01	9.2000000000e+02	7.6387871945e+20	3.1718840496e+20	2.1558943487e+00	2.0760495823e-30	1.2259086612e-38	3.4011468762e-11	5.9068350138e-02	3.9118807272e-30	2.0715545121e-34	4.1196602965e-20	3.8395709490e-33	2.6868826676e-15	1.6676900110e-26	2.3972102125e-26	1.4621652582e-23	1.8585273085e-20	1.0988531080e-12	1.5788653395e-03	4.2954031794e-48	1.4234186525e-29	7.5749346535e-39	1.3128761297e-45	1.6244244756e-39	3.0629112230e-16	7.3377392045e-26	6.3740208276e-37	3.0143539398e-26	2.6935570207e-47	1.4128099674e-42	1.4953177103e-63	1.9488587788e-32	5.3408052300e-51	7.7159334652e-57	7.6295009474e-39	2.6284558543e-43	6.1011896705e-34	1.7113152335e-36	7.0881029053e-41	1.1048813325e-48	7.4564883947e-57	1.5115693669e-61	2.5162915868e-92	2.5923111079e-65	5.6214606826e-25	7.9089345558e-35	8.4807719929e-50	1.1297678315e-49	3.9635475818e-72	4.5696426660e-24	3.1217973304e-46	3.9412267150e-17	9.3935449845e-01	1.5567203419e-17	7.9607789732e-27	1.0742427583e-10	7.5417815050e-41	4.4644669075e-14	4.7116201798e-07	1.1800655481e-08	1.6906326033e-24	1.2157084041e-05	4.8628511691e-32	7.7405056304e-54	8.8012751046e-82	2.3127723075e-22	1.0692409416e-22	1.5085336810e-10	3.1843224282e-40	1.3529650632e-88	4.6076308992e-111	2.6556974636e-135	2.6138113475e-41	3.4799491235e-13	1.3864721058e-44	4.5872704522e-27	2.0212298694e-77	5.8369941172e-26	1.3231724155e-27	3.3688243326e-71	2.3099993859e-61	1.0553342206e-62	6.1034857291e-54	1.4651949272e-42	5.7158284227e-77	2.5097993452e-38	1.9438096263e-51	6.4393088418e-55	1.1083268950e-56	1.1262626438e-36	4.9722003703e-67	5.8358260543e-44	7.5698531091e-32	2.5200842435e-55	4.7146446867e-43	2.0003404508e-30	4.8481884503e-107	3.7463757480e-80	1.6961922097e-59	3.7894105609e-54	2.9431868661e-70	2.8395511448e-66	5.8309598888e-48	8.2505647261e-81	5.2487708200e-80	7.0005832941e-56	2.3088595182e-81	3.2626975382e-71	1.1751661008e-35	4.3302539041e-42
6.4813635334e+01	9.2000000000e+02	1.2300522695e+21	5.1026440191e+20	2.1696490362e+00	1.8291730747e-30	7.6204417045e-39	2.6801073300e-11	5.9125584465e-02	1.9229233708e-30	1.2877109769e-34	2.5608458547e-20	3.0255859623e-33	1.6742867589e-15	1.0391936116e-26	1.8890041788e-26	1.4605890077e-23	1.8565237698e-20	1.3914768194e-12	2.5344643894e-03	6.8951709335e-48	6.9969541102e-30	3.7235334852e-39	5.1033395684e-46	6.3143730890e-40	1.9039539535e-16	4.5612544900e-26	3.9621919380e-37	1.8737699800e-26	1.6743575524e-47	1.4112869231e-42	1.4937057206e-63	3.1283942027e-32	8.5732964859e-51	1.9903942675e-56	3.7503560826e-39	1.2920432763e-43	3.7925957851e-34	1.0637805563e-36	4.4060766268e-41	6.8681167298e-49	2.8984449794e-57	9.3961537328e-62	6.4909999189e-92	1.6114214952e-65	3.5029208011e-25	4.9283225365e-35	5.2846536337e-50	7.0399624953e-50	2.4698195103e-72	3.6008832462e-24	2.4599795929e-46	3.1056908133e-17	9.3834185094e-01	1.2296924568e-17	4.9727407247e-27	1.0730846978e-10	7.5336512770e-41	4.4596541012e-14	4.7180327313e-07	1.4943160679e-08	1.6970671436e-24	1.9515088344e-05	2.3903822264e-32	3.8049215242e-54	4.3263531718e-82	1.1368659301e-22	5.2559588062e-23	5.8638887937e-11	1.2377922242e-40	5.2591710562e-89	1.7910528308e-111	1.0323080481e-135	8.0345081347e-42	2.1631912940e-13	8.6185294157e-45	2.8515197070e-27	1.2564283848e-77	3.6283676598e-26	8.2250485509e-28	1.4774246828e-71	2.0353023912e-61	5.8670768078e-63	6.8171018033e-54	8.1456765153e-43	1.9822595101e-77	1.7486803158e-38	1.7126586286e-51	5.6735689036e-55	6.1616868802e-57	1.2579446305e-36	2.7642694520e-67	6.5181475119e-44	4.2084212517e-32	1.7760352431e-55	6.6753736811e-43	1.7870849838e-30	3.4237737054e-107	1.2992498035e-80	1.1818067984e-59	1.3141743535e-54	2.0506392068e-70	7.7872723376e-67	3.2126677595e-48	2.2626602299e-81	2.3018901547e-80	6.1680985741e-56	1.0125686900e-81	2.8747090331e-71	5.1537843247e-36	3.8153153543e-42
