#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
6.6496653773e+00	9.2000000000e+02	1.0624053546e+20	5.2351445945e+19	3.6553074630e+00	5.2801658305e-26	2.1328410263e-35	7.5268101260e-11	1.5363010054e-01	4.6455081173e-26	4.9386963398e-25	1.6121125355e-36	2.4399449141e-30	3.3466093740e-09	8.1733290805e-12	5.9941937976e-15	3.3938350998e-21	1.6974248639e-09	9.3160297984e-11	4.8891489767e-02	2.0594288237e-29	4.8539133819e-23	1.0164022003e-23	8.7748988437e-36	1.0857201324e-29	2.0968246724e-04	1.9765932931e-05	7.1624100071e-51	2.1876874350e-57	1.3456691537e-41	1.4579561095e-20	2.3891798844e-24	6.8187950467e-20	2.8932681097e-21	1.4172190495e-36	7.4708024384e-30	1.0127427531e-25	1.9686657123e-45	3.5664225304e-65	1.3933796837e-26	1.5850373875e-40	1.6169759149e-33	6.2267826653e-51	5.9004841407e-50	3.0664401841e-52	2.4383371069e-21	1.3498636066e-22	5.6955363802e-29	7.5873208135e-29	1.0473953838e-42	3.9791943426e-15	1.0696580181e-28	5.6332927190e-34	7.5929763081e-01	2.4663353211e-14	2.4720433667e-20	3.4167428656e-02	9.4386774278e-24	2.3307594880e-31	2.7265203734e-04	2.2502508574e-26	7.0039600900e-19	8.4674214264e-24	2.2723013827e-19	1.4232186365e-32	6.3675919284e-52	1.7738864834e-35	5.2968033925e-53	3.5112489840e-03	2.9164261757e-24	1.9185592090e-55	2.5709500721e-69	5.8307160974e-85	1.1924491036e-30	5.3583882761e-21	1.3006319875e-26	2.7793482522e-26	7.4608161478e-51	1.4752598806e-59	2.1599367922e-78	1.3962317797e-71	1.6870713731e-54	1.5975929165e-63	1.6281577360e-47	8.7276806739e-35	4.6431993945e-74	3.5926887194e-28	2.1980116650e-27	1.3504316191e-45	5.8429507598e-60	1.0462765030e-32	1.0314313136e-61	2.1332240315e-31	2.5774908601e-52	4.8526209085e-59	1.5997521874e-39	5.5359162541e-26	3.0038604144e-110	1.0598337194e-79	8.4555897167e-52	4.2181828036e-45	2.2716496232e-45	1.5744725441e-62	5.6972842580e-37	1.8000990733e-68	2.9809339217e-74	7.0060205097e-43	5.1596421784e-67	1.2848171607e-49	1.0954989990e-55	7.1132574940e-55
1.0638525136e+01	9.2000000000e+02	1.7004400964e+20	8.3754917279e+19	3.6569023821e+00	4.7436642046e-26	8.3675954726e-36	5.9494152457e-11	1.5369713363e-01	3.6319381692e-26	3.1033125566e-25	9.9706636885e-37	1.2105066119e-30	2.0767251546e-09	5.0987980689e-12	2.9895977066e-15	2.1292312695e-21	1.0705759559e-09	7.3910803186e-11	4.9051837148e-02	2.0881344018e-29	2.3818865282e-23	5.0140593453e-24	5.3858967117e-36	6.6639816536e-30	8.2698786272e-05	7.8369876480e-06	2.7804283873e-51	8.4032668190e-58	3.3136322662e-42	5.8021643488e-21	9.6091302526e-25	4.3166644844e-20	1.8510535888e-21	1.4423224853e-36	2.3010185550e-30	3.1357890583e-26	4.7967638242e-46	8.5984367034e-66	3.4492948059e-27	2.4497927595e-41	3.9306278408e-34	6.0405622831e-52	2.3908390500e-50	1.8671189178e-53	2.4107042035e-21	1.3416365871e-22	5.6908149297e-29	7.5810311232e-29	1.0520716424e-42	3.1619376314e-15	8.5447217930e-29	4.4059136941e-34	7.5896250409e-01	3.0835234397e-14	3.8657883461e-20	3.4333288216e-02	9.5347448194e-24	2.3052396556e-31	4.3107102569e-04	2.8144563086e-26	1.7515218454e-18	1.3392439857e-23	1.7859363764e-19	1.1245182286e-32	5.0578381589e-52	1.3722757631e-35	4.0545229860e-53	3.4336316656e-03	2.8670673413e-24	1.9061267117e-55	2.5678226829e-69	5.8544770957e-85	1.4585414848e-30	3.3316373333e-21	8.2160382550e-27	1.7372460569e-26	4.7379359717e-51	9.0283334351e-60	1.3079479023e-78	3.8111118971e-72	9.5131349008e-55	5.5144888358e-64	1.1609984243e-47	3.0285364913e-35	1.5852522245e-74	2.5339418554e-28	1.2525926144e-27	4.7795457161e-46	3.2132723656e-60	1.1886604219e-32	5.7023051237e-62	2.4363665329e-31	1.4025643372e-52	3.3747113488e-59	2.2983120666e-39	4.8942884340e-26	2.0908418885e-110	5.7649420637e-80	9.5016085417e-52	2.3066273566e-45	2.5797892796e-45	1.0712212069e-62	8.0077033534e-37	1.2312189911e-68	1.3032193958e-74	6.3275066151e-43	2.2676686572e-67	1.1665338875e-49	4.7140337653e-56	6.3233213281e-55
1.7020137203e+01	9.2000000000e+02	2.7214318364e+20	1.3399603472e+20	3.6582034844e+00	4.2445386821e-26	3.2763167149e-36	4.7028015932e-11	1.5375181792e-01	2.8201019172e-26	1.9444969405e-25	6.2017703267e-37	5.9939949736e-31	1.2774273844e-09	3.1440423648e-12	1.4839707415e-15	1.3333250891e-21	6.7203838466e-10	5.8530892283e-11	4.9124315062e-02	2.1014856803e-29	1.1585486070e-23	2.4448152128e-24	3.2543121061e-36	4.0265674095e-30	3.2459940173e-05	3.0836218886e-06	1.0833534203e-51	3.2582157749e-58	8.1274881609e-43	2.2871615014e-21	3.8064282033e-25	2.7146868331e-20	1.1698150129e-21	1.4542035790e-36	7.0110028863e-31	9.5778987935e-27	1.1707754702e-46	2.0884208533e-66	8.4809739191e-28	3.7639878742e-42	9.3424364678e-35	5.8138399175e-53	9.5054700924e-51	1.1257047949e-54	2.3671963900e-21	1.3206527378e-22	5.6155407509e-29	7.4807544670e-29	1.0407006214e-42	2.5055267978e-15	6.7874564811e-29	3.4657050885e-34	7.5869409233e-01	3.8291433582e-14	5.9634891651e-20	3.4405284969e-02	9.5781627593e-24	2.2931671272e-31	6.7696655326e-04	3.5406104268e-26	4.3212155966e-18	2.1306266009e-23	1.3901309696e-19	8.7744441399e-33	3.9562289854e-52	1.0603298657e-35	3.1175441436e-53	3.3119826491e-03	2.7722706003e-24	1.8521503983e-55	2.5012257493e-69	5.7166203303e-85	1.7476768102e-30	2.0773645168e-21	5.1606876753e-27	1.0858746685e-26	2.9833052279e-51	5.5882064833e-60	8.0561685547e-79	1.0424103419e-72	5.3322075620e-55	1.9074636935e-64	8.2296057216e-48	1.0501400156e-35	5.3863351489e-75	1.7643633441e-28	7.0553732492e-28	1.6781734463e-46	1.7743190843e-60	1.3450498089e-32	3.1564434645e-62	2.7636724416e-31	7.7069088103e-53	2.3565943057e-59	3.2889219635e-39	4.3327650288e-26	1.4610917669e-110	3.1269656791e-80	1.0561404619e-51	1.2542063177e-45	2.8816122211e-45	7.2179740993e-63	1.1057081575e-36	8.3163898822e-69	5.7042833544e-75	5.6756099749e-43	9.9500790516e-68	1.0489159105e-49	2.0482648398e-56	5.6303455902e-55
2.7229814913e+01	9.2000000000e+02	4.3557246045e+20	2.1437472454e+20	3.6597311207e+00	3.7890350487e-26	1.2821877492e-36	3.7172920690e-11	1.5381602324e-01	2.1661479325e-26	1.2172553219e-25	3.8647547992e-37	2.9664277906e-31	7.7688828035e-10	1.9149912234e-12	7.3552729790e-16	8.3445922290e-22	4.2122990636e-10	4.6323980884e-11	4.9166455246e-02	2.1096525067e-29	5.5716643587e-24	1.1775321589e-24	1.9232459657e-36	2.3796363942e-30	1.2722413627e-05	1.2104280138e-06	4.2269178111e-52	1.2674224212e-58	1.9914502864e-43	8.9892897490e-22	1.5005770171e-25	1.7037095398e-20	7.3638529982e-22	1.4617072483e-36	2.1110485001e-31	2.8883136942e-27	2.8600566637e-47	5.0863582171e-67	2.0812051981e-28	5.7744246376e-43	2.1676371644e-35	5.5843283947e-54	3.7567790084e-51	6.7698613537e-56	2.2993721119e-21	1.2847530469e-22	5.4711504053e-29	7.2884045632e-29	1.0154742966e-42	1.9834676930e-15	5.3813245764e-29	2.7311750192e-34	7.5838265547e-01	4.7035769888e-14	9.0018548695e-20	3.4443152883e-02	9.6032006499e-24	2.2853109266e-31	1.0515877157e-03	4.4621009729e-26	1.0431357495e-17	3.3956291700e-23	1.0693874374e-19	6.7601296185e-33	3.0526209514e-52	8.1199284400e-36	2.3801905057e-53	3.1261967195e-03	2.6207157571e-24	1.7561946543e-55	2.3752282117e-69	5.4368562687e-85	2.0271893461e-30	1.2965074781e-21	3.2354749719e-27	6.7873160001e-27	1.8732002538e-51	3.4718952230e-60	4.9901156244e-79	2.8564373138e-73	2.9802490033e-55	6.6098853665e-65	5.8166936978e-48	3.6445247628e-36	1.8137787114e-75	1.2118209958e-28	3.9552833401e-28	5.8725906344e-47	9.8202375370e-61	1.5184068521e-32	1.7496224175e-62	3.1245854509e-31	4.2526377350e-53	1.6494029013e-59	4.6952099623e-39	3.8407388561e-26	1.0234792770e-110	1.6817702432e-80	1.1585765909e-51	6.7556724396e-46	3.1706675391e-45	4.7704990099e-63	1.4905567759e-36	5.5047725929e-69	2.5003208875e-75	5.0741899463e-43	4.3679457933e-68	9.3918446585e-50	8.9374292538e-57	5.0109616430e-55
4.3563856822e+01	9.2000000000e+02	6.9725172291e+20	3.4296927231e+20	3.6618177901e+00	3.3777694530e-26	5.0187553972e-37	2.9380863191e-11	1.5390372416e-01	1.6355593542e-26	7.6191470144e-26	2.4089495461e-37	1.4682421454e-31	4.6449634868e-10	1.1465601057e-12	3.6455999094e-16	5.2226211436e-22	2.6400302631e-10	3.6661377232e-11	4.9202967742e-02	2.1171222427e-29	2.6344452799e-24	5.5754935389e-25	1.0984970511e-36	1.3591727779e-30	4.9867801479e-06	4.7511197999e-07	1.6498923224e-52	4.9333346374e-59	4.8813496278e-44	3.5330308558e-22	5.9141583727e-26	1.0691787024e-20	4.6341753485e-22	1.4687924981e-36	6.2506975632e-32	8.5640844020e-28	6.9908901011e-48	1.2398015416e-67	5.1084794657e-29	8.8634990569e-44	4.8619337468e-36	5.3677647509e-55	1.4845006108e-51	4.0750068028e-57	2.1953661057e-21	1.2283543148e-22	5.2382829991e-29	6.9781897564e-29	9.7361115907e-43	1.5698902819e-15	4.2652025648e-29	2.1526567679e-34	7.5795907350e-01	5.6786545584e-14	1.3128316246e-19	3.4472006890e-02	9.6246728372e-24	2.2776660687e-31	1.6053960729e-03	5.6234604888e-26	2.4325224068e-17	5.4113298649e-23	8.0857363978e-20	5.1185367795e-33	2.3145682423e-52	6.1138923853e-36	1.7871651966e-53	2.8513749444e-03	2.3936698532e-24	1.6085315718e-55	2.1785552868e-69	4.9936419422e-85	2.2335319562e-30	8.0925816373e-22	2.0280049955e-27	4.2424471092e-27	1.1757675987e-51	2.1580413446e-60	3.0930799852e-79	7.8394589497e-74	1.6637189830e-55	2.2939017824e-65	4.1060394137e-48	1.2665668026e-36	6.0131982476e-76	8.1719504117e-29	2.2142039896e-28	2.0529727648e-47	5.4422294076e-61	1.7116266297e-32	9.7096928219e-63	3.5271147588e-31	2.3501773260e-53	1.1558490078e-59	6.6926081234e-39	3.4081204261e-26	7.1803165325e-111	8.9035222157e-81	1.2476304334e-51	3.5815421853e-46	3.4239272264e-45	3.0508357171e-63	1.9389631845e-36	3.5253374852e-69	1.0973303892e-75	4.5297517973e-43	1.9196639178e-68	8.3958542438e-50	3.9060280891e-57	4.4546116780e-55
6.9696016196e+01	9.2000000000e+02	1.1163799429e+21	5.4870238087e+20	3.6646924117e+00	3.0087116890e-26	1.9654907292e-37	2.3219705266e-11	1.5402454171e-01	1.2021435681e-26	4.7702931249e-26	1.5007397314e-37	7.2702013808e-32	2.7045979816e-10	6.6870964497e-13	1.8081651929e-16	3.2697237491e-22	1.6555861702e-10	2.9020513945e-11	4.9244916657e-02	2.1259680531e-29	1.2132095293e-24	2.5718775826e-25	5.9486331451e-37	7.3602566601e-31	1.9562102828e-06	1.8668595353e-07	6.4400595117e-53	1.9192615529e-59	1.1977646402e-44	1.3904880574e-22	2.3353580457e-26	6.7157938364e-21	2.9205201704e-22	1.4773228549e-36	1.8035646711e-32	2.4751670648e-28	1.7097135619e-48	3.0220549910e-68	1.2555776321e-29	1.3626784198e-44	1.0352872810e-36	5.1705679772e-56	5.8809738449e-52	2.4594031155e-58	2.0401907177e-21	1.1434253429e-22	4.8842002444e-29	6.5064976673e-29	9.0930670169e-43	1.2427443531e-15	3.3819914442e-29	1.6956110955e-34	7.5737626812e-01	6.6724149640e-14	1.8139206605e-19	3.4502681552e-02	9.6492287749e-24	2.2683773252e-31	2.3850285264e-03	7.0811318018e-26	5.3729608496e-17	8.6154273196e-23	5.9529187125e-20	3.7746487730e-33	1.7097044985e-52	4.4788562830e-36	1.3048883216e-53	2.4644273368e-03	2.0722697345e-24	1.3971798529e-55	1.8954470482e-69	4.3519191160e-85	2.2699982355e-30	5.0499271269e-22	1.2718271121e-27	2.6517635946e-27	7.3858569470e-52	1.3399751555e-60	1.9142005871e-79	2.1544124901e-74	9.2851119443e-56	7.9706065413e-66	2.8973707439e-48	4.4082376420e-37	1.9432109574e-76	5.3629599706e-29	1.2398395677e-28	7.1787191477e-48	3.0181220239e-61	1.9276731076e-32	5.3936875656e-63	3.9789115928e-31	1.2990321233e-53	8.1046607165e-60	9.5300139154e-39	3.0265147617e-26	5.0425728821e-111	4.5921881385e-81	1.3067971842e-51	1.8503259607e-46	3.5982177906e-45	1.8503262435e-63	2.3881601860e-36	2.1416600266e-69	4.8210753284e-76	4.0415254780e-43	8.4479640705e-69	7.5033663431e-50	1.7075791223e-57	3.9547563289e-55
1.1150377923e+02	9.2000000000e+02	1.7878612730e+21	8.7784628850e+20	3.6684085093e+00	2.6786929529e-26	7.7023552308e-38	1.8348469527e-11	1.5418072518e-01	8.4785380406e-27	2.9878137549e-26	9.3420797559e-38	3.6018345541e-32	1.5119112811e-10	3.7458576016e-13	8.9764685329e-17	2.0479207949e-22	1.0390680060e-10	2.2979044616e-11	4.9296155454e-02	2.1369214327e-29	5.3645664111e-25	1.1395652431e-25	2.9679888722e-37	3.6722990528e-31	7.6817146512e-07	7.3458890411e-08	2.5134036887e-53	7.4597857407e-60	2.9427828054e-45	5.4825640208e-23	9.2459193228e-27	4.2235074551e-21	1.8442351565e-22	1.4879589990e-36	4.9999390474e-33	6.8758690427e-29	4.1834049064e-49	7.3642535093e-69	3.0911521401e-30	2.0990088871e-45	2.0345314299e-37	4.9933651808e-57	2.3378321525e-52	1.4890832296e-59	1.8191150965e-21	1.0216151224e-22	4.3728345809e-29	5.8252808190e-29	8.1577439202e-43	9.8404515887e-16	2.6834643116e-29	1.3344097754e-34	7.5662312306e-01	7.5213748423e-14	2.3071654604e-19	3.4539087155e-02	9.6792274930e-24	2.2568517785e-31	3.3988542230e-03	8.9066665337e-26	1.0922540900e-16	1.3699796383e-22	4.2071178409e-20	2.6731378804e-33	1.2132658007e-52	3.1459483336e-36	9.1280419218e-54	1.9612227484e-03	1.6525221036e-24	1.1187511241e-55	1.5208378587e-69	3.4989856575e-85	2.0383684685e-30	3.1500205705e-22	7.9822738515e-28	1.6574986042e-27	4.6450407121e-52	8.3072017756e-61	1.1818579505e-79	5.9273068168e-75	5.1827908483e-56	2.7723285418e-66	2.0445860081e-48	1.5364145528e-37	6.0324644239e-77	3.3777489142e-29	6.9489983467e-29	2.5122200604e-48	1.6743873803e-61	2.1697041783e-32	2.9984376475e-63	4.4876762126e-31	7.1772630104e-54	5.6843231747e-60	1.3560804226e-38	2.6890667469e-26	3.5437930182e-111	2.2738421561e-81	1.3127947172e-51	9.1807671397e-47	3.6295790041e-45	1.0337968832e-63	2.7070629360e-36	1.1990230424e-69	2.1199634760e-76	3.6056018789e-43	3.7224305867e-69	6.7077781399e-50	7.4626836523e-58	3.5065651679e-55
1.7839029348e+02	9.2000000000e+02	2.8636408212e+21	1.4044300391e+21	3.6726604009e+00	2.3841385475e-26	3.0196572577e-38	1.4498116521e-11	1.5435943517e-01	5.6319179691e-27	1.8718745994e-26	5.8123561145e-38	1.7850535172e-32	7.9628909573e-11	1.9774275759e-13	4.4590039312e-17	1.2830217256e-22	6.5248373272e-11	1.8198944325e-11	4.9353806280e-02	2.1493437532e-29	2.2350421284e-25	4.7587746972e-26	1.3141058117e-37	1.6259459638e-31	3.0185414196e-07	2.8932648741e-08	9.8081394641e-54	2.8976172294e-60	7.2361582708e-46	2.1643626423e-23	3.6669597256e-27	2.6582845567e-21	1.1661494796e-22	1.5000674107e-36	1.3065665566e-33	1.8009401721e-29	1.0239294303e-49	1.7941515799e-69	7.6185985483e-31	3.2372770236e-46	3.5519661030e-38	4.8303061329e-58	9.3148173206e-53	9.0347479288e-61	1.5275270127e-21	8.5984643588e-23	3.6889391613e-29	4.9142280919e-29	6.8978440874e-43	7.7934837015e-16	2.1301848307e-29	1.0495212413e-34	7.5576142986e-01	7.9839779285e-14	2.6026622690e-19	3.4579668948e-02	9.7130479950e-24	2.2438738051e-31	4.5608732828e-03	1.1194480846e-25	1.9690171617e-16	2.1766883404e-22	2.8010759564e-20	1.7838832625e-33	8.1153244564e-53	2.0800664555e-36	6.0074965141e-54	1.3844562927e-03	1.1692421592e-24	7.9524399203e-56	1.0835643015e-69	2.4987269295e-85	1.5291567296e-30	1.9643862959e-22	5.0125037851e-28	1.0360281091e-27	2.9236304509e-52	5.1446244885e-61	7.2854180849e-80	1.6319292576e-75	2.8932634301e-56	9.6489929705e-67	1.4428562083e-48	5.3598244743e-38	1.7650445430e-77	2.0038658205e-29	3.8972316947e-29	8.7962530324e-49	9.2913216719e-62	2.4411948963e-32	1.6677134733e-63	5.0609063899e-31	3.9643381518e-54	3.9874356605e-60	1.9287713559e-38	2.3900926955e-26	2.4916168421e-111	1.0607315199e-81	1.2417162224e-51	4.2926847345e-47	3.4489866359e-45	5.1250411760e-64	2.7210772253e-36	5.9579181322e-70	9.3274175859e-77	3.2165565220e-43	1.6415892948e-69	5.9978688789e-50	3.2607198648e-58	3.1065671528e-55
2.8539926651e+02	9.2000000000e+02	4.5864535907e+21	2.2468896442e+21	3.6766949515e+00	2.1214509615e-26	1.1836222969e-38	1.1456071893e-11	1.5452900447e-01	3.4619076200e-27	1.1725861763e-26	3.6171896492e-38	8.8452987210e-33	3.8803671441e-11	9.6572236173e-14	2.2143627645e-17	8.0371310705e-23	4.0962493040e-11	1.4411826135e-11	4.9408224432e-02	2.1611443581e-29	8.6155297498e-26	1.8384044731e-26	4.9815832863e-38	6.1637237777e-32	1.1857749652e-07	1.1390505117e-08	3.8277433937e-54	1.1258950128e-60	1.7786916324e-46	8.5395206171e-24	1.4531448438e-27	1.6725027225e-21	7.3691753533e-23	1.5116016145e-36	3.1583839871e-34	4.3629710234e-30	2.5058976431e-50	4.3717279744e-70	1.8767971956e-31	4.9901039004e-47	5.3067638383e-39	4.6691894786e-59	3.7074427506e-53	5.4767132276e-62	1.1870085041e-21	6.6963088828e-23	2.8791595167e-29	3.8354784288e-29	5.3954448730e-43	6.1717088146e-16	1.6905994963e-29	8.2568819284e-35	7.5494384001e-01	7.8431412474e-14	2.5143707252e-19	3.4617874926e-02	9.7450654324e-24	2.2316652324e-31	5.6640162677e-03	1.4074739116e-25	3.0399927740e-16	3.4596998621e-22	1.7255744088e-20	1.1013488123e-33	5.0212748784e-53	1.2730253782e-36	3.6606151747e-54	8.3691083523e-04	7.0836004801e-25	4.8389294708e-56	6.6077444024e-70	1.5270983071e-85	9.0906037575e-31	1.2251679057e-22	3.1468234937e-28	6.4757474922e-28	1.8394576708e-52	3.1876706377e-61	4.4944332825e-80	4.4933854464e-76	1.6144574525e-56	3.3586141469e-67	1.0178117403e-48	1.8697276128e-38	4.7793496312e-78	1.0996337249e-29	2.1842088133e-29	3.0780343264e-49	5.1572537481e-62	2.7460582049e-32	9.2770969059e-64	5.7053887411e-31	2.1908487358e-54	2.7979533549e-60	2.7427979100e-38	2.1247946042e-26	1.7521647682e-111	4.5801688426e-82	1.0865873619e-51	1.8576105089e-47	3.0313292421e-45	2.1762769368e-64	2.3416605999e-36	2.5354846368e-70	4.1043680567e-77	2.8684173879e-43	7.2393411217e-70	5.3604071515e-50	1.4254415483e-58	2.7522187589e-55
4.5659850510e+02	9.2000000000e+02	7.3436661295e+21	3.5947059892e+21	3.6796955452e+00	1.8872640556e-26	4.6355868900e-39	9.0535717226e-12	1.5465511729e-01	1.9609930463e-27	7.3412234081e-27	2.2536114469e-38	4.3799579519e-33	1.7412954579e-11	4.3406746969e-14	1.0982760429e-17	5.0318111884e-23	2.5687093679e-11	1.1407964166e-11	4.9448626152e-02	2.1699482024e-29	3.0578472440e-26	6.5355203506e-27	1.6022984298e-38	1.9825273138e-32	4.6515657988e-08	4.4755372748e-09	1.4942518321e-54	4.3809497314e-61	4.3648112807e-47	3.3607840286e-24	5.7375518772e-28	1.0505103620e-21	4.6436877031e-23	1.5202249469e-36	7.0237969779e-35	9.7183973712e-31	6.1293938731e-51	1.0658515622e-70	4.6130425268e-32	7.6726894080e-48	6.7120860829e-40	4.4983448808e-60	1.4685948807e-53	3.3060123577e-63	8.5012004796e-22	4.8036041279e-23	2.0687249945e-29	2.7558563689e-29	3.8830197322e-43	4.8853417183e-16	1.3404035152e-29	6.5041370457e-35	7.5433578461e-01	7.1020268951e-14	2.0633067526e-19	3.4646213125e-02	9.7688947608e-24	2.2226368241e-31	6.4845914153e-03	1.7723343723e-25	3.9878492866e-16	5.5081984596e-22	9.7903805649e-21	6.2588720536e-34	2.8581859876e-53	7.1876518625e-37	2.0601243767e-54	4.2961751744e-04	3.6421862689e-25	2.4961345584e-56	3.4141078785e-70	7.9030786399e-86	4.2290004401e-31	7.6455489908e-23	1.9733374503e-28	4.0476995955e-28	1.1553779529e-52	1.9795687793e-61	2.7820279237e-80	1.2364710675e-76	8.9991086690e-57	1.1685202581e-67	7.1730886279e-49	6.5156804702e-39	1.1918491697e-78	5.5547325661e-30	1.2214555132e-29	1.0750274945e-49	2.8636597298e-62	3.0886966576e-32	5.1596507842e-64	6.4277068872e-31	1.2125640792e-54	1.9643063963e-60	3.9005439742e-38	1.8891083503e-26	1.2321055889e-111	1.8228912620e-82	8.7600489377e-52	7.4052416958e-48	2.4518031503e-45	7.8493852761e-65	1.7108346722e-36	9.1598375927e-71	1.8054633040e-77	2.5559203813e-43	3.1896770351e-70	4.7841860018e-50	6.2398747148e-59	2.4404618051e-55
7.3049309974e+02	9.2000000000e+02	1.1754378828e+22	5.7510217213e+21	3.6814339569e+00	1.6785896591e-26	1.8136462863e-39	7.1561213644e-12	1.5472818151e-01	1.0408452069e-27	4.5929870867e-27	1.4059846350e-38	2.1669914104e-33	7.3156251017e-12	1.8253436120e-14	5.4388511746e-18	3.1481177545e-23	1.6086072365e-11	9.0255601352e-12	4.9472018393e-02	2.1750617908e-29	1.0159103312e-26	2.1733425275e-27	4.5203776955e-39	5.5930731024e-33	1.8216102023e-08	1.7543242884e-09	5.8351876840e-55	1.7075855445e-61	1.0689141685e-47	1.3186015051e-24	2.2553628393e-28	6.5848161515e-22	2.9162392504e-23	1.5252405818e-36	1.4606327636e-35	2.0228894870e-31	1.4982285197e-51	2.6004015929e-71	1.1307672906e-32	1.1761276999e-48	7.4260222405e-41	4.3160762341e-61	5.7837343162e-54	1.9855019968e-64	5.7059732935e-22	3.2271942143e-23	1.3911343388e-29	1.8532025464e-29	2.6136313035e-43	3.8651033781e-16	1.0614759083e-29	5.1313377558e-35	7.5398350538e-01	6.0279712571e-14	1.4871144217e-19	3.4662615003e-02	9.7827149285e-24	2.2174243243e-31	6.9600259815e-03	2.2359667739e-25	4.5961912289e-16	8.7875669854e-22	5.2013740071e-21	3.3283040944e-34	1.5213384010e-53	3.8078540492e-37	1.0893560976e-54	1.9363497323e-04	1.6431317505e-25	1.1282232899e-56	1.5445882391e-70	3.5788228673e-86	1.6185692101e-31	4.7743980769e-23	1.2357668989e-28	2.5300356500e-28	7.2421529451e-53	1.2326940445e-61	1.7291368019e-80	3.3996821592e-77	5.0100362552e-57	4.0628425023e-68	5.0499485438e-49	2.2675764384e-39	2.7827063650e-79	2.6260092569e-30	6.8129603152e-30	3.7461955348e-50	1.5906903842e-62	3.4739736224e-32	2.8687517544e-64	7.2362862612e-31	6.7228296909e-55	1.3797895705e-60	5.5477364389e-38	1.6796093930e-26	8.6628251113e-112	6.7995058012e-83	6.6162229711e-52	2.7648033029e-48	1.8552653428e-45	2.4862451989e-65	1.0972443906e-36	2.9040527517e-71	7.9381982711e-78	2.2754516524e-43	1.4037455875e-70	4.2632103686e-50	2.7357971775e-59	2.1665417239e-55
