#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
1.2613840259e+00	9.2000000000e+02	2.5882255831e+19	9.9306166399e+18	3.7698960938e+00	3.2136974870e-29	1.2195878873e-33	1.7800146075e-10	8.1057153234e-02	2.3736560421e-26	3.6927032078e-31	4.2246291315e-22	6.2588533972e-29	8.3205470361e-09	2.8822089142e-18	2.1808467710e-20	3.9054010230e-20	2.7704165520e-15	4.8091232666e-10	1.1322138208e-01	9.5940327833e-43	2.6901638827e-22	7.9897267610e-30	4.7136890900e-36	5.8322577091e-30	1.7005771900e-09	2.2736895403e-17	2.0358911967e-35	3.0911595981e-28	8.3463206493e-39	3.6608398539e-32	1.2068251727e-49	2.4293192134e-25	2.0735993989e-40	1.4411653996e-49	4.4911350973e-28	8.6351050755e-31	6.0697319922e-29	5.4660185665e-35	1.2257611633e-30	1.0663467031e-36	1.4494601657e-38	4.5438582983e-46	1.4201297535e-74	2.4271561693e-46	5.5890558950e-22	4.3884808616e-30	2.6262651184e-43	3.4985846221e-43	6.8500573229e-64	1.3347114046e-21	5.0888164554e-42	6.6224043516e-20	8.0553569889e-01	2.5360450784e-15	2.4637295404e-22	5.1412018879e-09	2.0143879797e-37	1.2291672424e-17	1.2576903674e-05	5.3235899182e-13	1.4047559836e-21	8.9863840401e-11	1.6467592503e-26	1.4629026144e-46	9.2832197835e-73	4.5055846985e-22	6.6877488690e-26	1.7389147434e-04	2.0485532888e-32	2.7110074742e-77	5.1526277265e-98	1.6574354911e-120	5.7238548735e-33	1.9916225253e-13	1.3793234683e-39	1.4651950132e-25	1.1222190789e-70	1.9217749863e-31	1.3986717925e-36	6.9152385925e-66	1.1137636477e-56	3.5495714091e-58	4.8218778101e-50	2.7503518383e-36	2.2289436208e-69	2.2988533755e-31	2.9190988756e-43	9.6701749728e-47	1.1968503910e-55	2.8566961151e-36	2.9965916627e-64	8.2610196388e-42	2.6244937530e-34	4.4590685196e-55	1.9594330357e-43	3.2366597617e-29	1.3727448204e-106	4.6904804533e-76	4.9880802506e-56	2.6477965355e-48	2.6958151356e-63	6.7537781181e-60	3.2575382047e-42	1.0951855885e-72	1.9305429256e-76	6.0479535952e-53	4.7394321783e-76	1.5731060076e-66	2.4865675016e-37	2.1521212253e-44
2.0180362230e+00	9.2000000000e+02	4.1408237319e+19	1.5887583547e+19	3.7699211193e+00	2.5427325820e-29	4.7649461300e-34	1.4072827640e-10	8.1057721435e-02	1.8567536639e-26	1.8248452218e-31	4.2245498145e-22	3.0929941933e-29	5.1458170149e-09	1.4092601691e-18	8.5206502656e-21	2.4411214910e-20	1.3690902997e-15	3.8021487213e-10	1.1322206623e-01	5.9969488648e-43	1.3153513154e-22	3.0885754469e-30	2.8843110404e-36	3.5687642905e-30	5.2529649609e-10	5.5526791568e-18	1.2725443699e-35	3.0911015619e-28	2.0382923826e-39	8.9404120630e-33	1.8422462824e-50	1.2005409940e-25	6.4053636493e-41	9.0084145499e-50	1.3726052899e-28	2.0865098407e-31	2.3714523790e-29	3.4165633036e-35	2.3666854174e-31	1.6277824803e-37	2.7397046800e-39	4.3356003428e-47	2.1679144149e-75	1.4476004411e-47	5.5298632072e-22	3.4328387643e-30	1.6242056770e-43	2.1636890217e-43	3.3493453212e-64	8.3427347404e-22	2.5147864550e-42	8.3761987440e-20	8.0553057063e-01	3.1737472466e-15	3.8585713207e-22	4.0646687182e-09	1.2591192965e-37	1.9664444816e-17	1.9908041426e-05	1.0772456242e-12	3.5197616712e-21	2.3000355686e-10	1.0184269325e-26	7.1528388681e-47	3.5885989033e-73	5.6384682249e-22	1.3389470798e-25	1.7022875590e-04	1.5854960444e-32	1.3115206573e-77	1.9707722946e-98	5.0119597897e-121	7.0123144442e-33	1.5745705968e-13	5.3890351738e-40	9.1582775538e-26	3.4664568799e-71	3.0744530060e-31	3.5797658103e-36	2.1343947115e-66	5.5082704685e-57	1.3857437156e-58	3.0163230431e-50	8.4890387541e-37	8.6096358646e-70	1.4228254454e-31	9.0239680114e-44	2.9893934168e-47	7.4751574179e-56	2.8589013643e-36	1.4796919303e-64	6.5363010080e-42	2.6224033854e-34	3.5226058794e-55	2.4803044160e-43	2.5569347938e-29	1.0844649812e-106	2.8985213753e-76	4.9390936388e-56	1.2936209736e-48	1.6685163186e-63	5.2230489820e-60	4.0366535647e-42	6.6961980798e-73	7.5367440751e-77	3.7832706110e-53	1.4628300733e-76	7.7800109417e-67	1.9643314678e-37	2.7241806406e-44
3.2285728482e+00	9.2000000000e+02	6.6248136645e+19	2.5417889075e+19	3.7699685568e+00	2.0115468799e-29	1.8616977329e-34	1.1125984007e-10	8.1058690887e-02	1.4431766869e-26	9.0180119357e-32	4.2244093514e-22	1.5285124304e-29	3.1622125408e-09	6.8469049525e-19	3.3291166579e-21	1.5258714946e-20	6.7659231852e-16	3.0060511179e-10	1.1322361915e-01	3.7486000774e-43	6.3905727914e-23	1.1863767881e-30	1.7425568783e-36	2.1560693955e-30	1.6226396444e-10	1.3560839073e-18	7.9541046606e-36	3.0909987851e-28	4.9779492394e-40	2.1834925606e-33	2.8123843787e-51	5.9331067462e-26	1.9787082576e-41	5.6311529806e-50	4.1684682539e-29	5.0097686552e-32	9.2654300745e-30	2.1355406333e-35	4.5697339996e-32	2.4849242807e-38	5.1130570759e-40	4.1371268697e-48	3.3097067686e-76	8.6343790752e-49	5.4364863105e-22	2.6682328088e-30	9.9810847253e-44	1.3296323089e-43	1.6272828517e-64	5.2147308965e-22	1.2427706346e-42	1.0594274677e-19	8.0552270300e-01	3.9465257709e-15	5.9664497293e-22	3.2135666902e-09	7.8703753577e-38	3.1458980212e-17	3.1311929986e-05	2.1797986778e-12	8.7072317229e-21	5.8867405296e-10	6.2583737350e-27	3.4751732801e-47	1.3784446952e-73	7.0112191958e-22	2.6635632397e-25	1.6452995844e-04	1.2115563815e-32	6.2644999411e-78	7.4424191616e-99	1.4964136450e-121	8.4279178357e-33	1.2448416221e-13	2.1055336812e-40	5.7244289390e-26	1.0707877172e-71	4.9183633702e-31	9.1616682294e-36	6.5889286979e-67	2.7238145463e-57	5.4108025356e-59	1.8865956349e-50	2.6206178034e-37	3.3050018223e-70	8.7490469899e-32	2.7892833379e-44	9.2401316556e-48	4.6694561617e-56	2.8606672088e-36	7.3077497833e-65	5.1709056505e-42	2.6206718819e-34	2.7832275248e-55	3.1391484060e-43	2.0202699647e-29	8.5685951486e-107	1.7800435158e-76	4.8587390858e-56	6.2809822188e-49	1.0259816284e-63	3.9886420038e-60	4.9379267673e-42	4.0429247268e-73	2.9427775630e-77	2.3662644601e-53	4.5157922281e-77	3.8471798170e-67	1.5519911149e-37	3.4477245807e-44
5.1652604565e+00	9.2000000000e+02	1.0598942591e+20	4.0665031733e+19	3.7700299003e+00	1.5911349982e-29	7.2738713007e-35	8.7961845743e-11	8.1060059710e-02	1.1103530152e-26	4.4565441098e-32	4.2242175996e-22	7.5537560583e-30	1.9235711037e-09	3.2929150418e-19	1.3007446060e-21	9.5378278260e-21	3.3437024277e-16	2.3766510308e-10	1.1322533835e-01	2.3432238678e-43	3.0734024690e-23	4.5109844485e-31	1.0315488982e-36	1.2763376835e-30	5.0124212713e-11	3.3119294975e-19	4.9717543879e-36	3.0908584804e-28	1.2157519778e-40	5.3328502867e-34	4.2935886103e-52	2.9322154230e-26	6.1127066735e-42	3.5201012260e-50	1.2531245155e-29	1.1907057155e-32	3.6201121544e-30	1.3348307530e-35	8.8237761297e-33	3.7935495312e-39	9.3503677734e-41	3.9479306635e-49	5.0531428924e-77	5.1503870482e-50	5.2905083999e-22	2.0529192571e-30	6.0714850483e-44	8.0881416253e-44	7.8261699508e-65	3.2595439659e-22	6.1416485881e-43	1.3399514187e-19	8.0551053631e-01	4.8577100687e-15	9.0397379331e-22	2.5406789920e-09	4.9195679554e-38	5.0326879429e-17	4.8748810430e-05	4.4107179274e-12	2.1105470225e-20	1.5066255624e-09	3.8069055788e-27	1.6713065460e-47	5.2412881351e-74	8.6297266263e-22	5.2447939103e-25	1.5581518034e-04	9.0714653740e-33	2.9319617851e-78	2.7539437231e-99	4.3778576283e-122	9.8244507231e-33	9.8415482546e-14	8.2265669369e-41	3.5780840094e-26	3.3077209405e-72	7.8679722497e-31	2.3446536085e-35	2.0342894420e-67	1.3467670522e-57	2.1129886296e-59	1.1798622647e-50	8.0911117860e-38	1.2560092783e-70	5.3247461031e-32	8.6207620727e-45	2.8558223340e-48	2.9171831704e-56	2.8620798475e-36	3.6095254209e-65	4.0902519528e-42	2.6192199363e-34	2.1992958036e-55	3.9724989736e-43	1.5964338180e-29	6.7710879037e-107	1.0822153397e-76	4.7306809079e-56	3.0191150921e-49	6.2442134373e-64	2.9849106227e-60	5.9179041790e-42	2.3920539352e-73	1.1491754361e-77	1.4798210137e-53	1.3942218642e-77	1.9022055039e-67	1.2263403315e-37	4.3628608027e-44
8.2636871486e+00	9.2000000000e+02	1.6957257360e+20	6.5058306925e+19	3.7701299667e+00	1.2584723388e-29	2.8420616176e-35	6.9542238387e-11	8.1062184179e-02	8.4055510786e-27	2.2023752967e-32	4.2239145309e-22	3.7330757754e-30	1.1513274286e-09	1.5582814179e-19	5.0824210689e-22	5.9619633430e-21	1.6525027950e-16	1.8790624506e-10	1.1322840678e-01	1.4647890001e-43	1.4543671934e-23	1.6877212659e-31	5.9119562303e-37	7.3148762341e-31	1.5484250917e-11	8.0890678512e-20	3.1076208328e-36	3.0906367252e-28	2.9693567588e-41	1.3025615410e-34	6.5555450790e-53	1.4492119966e-26	1.8885092706e-42	2.2005837650e-50	3.7067933767e-30	2.7847316408e-33	1.4144574986e-30	8.3434287635e-36	1.7039099352e-33	5.7917882070e-40	1.6555560145e-41	3.7677835733e-50	7.7160118573e-78	3.0725985213e-51	5.0656886886e-22	1.5541313323e-30	3.6340051349e-44	4.8410476126e-44	3.7035195421e-65	2.0374451883e-22	3.0352104818e-43	1.6947040456e-19	8.0549255417e-01	5.8831328033e-15	1.3259271355e-21	2.0086989866e-09	3.0751534153e-38	8.0508324571e-17	7.4675313963e-05	8.9245441918e-12	4.9525719919e-20	3.8558316547e-09	2.2785154608e-27	7.9088028178e-48	1.9609540993e-74	1.0450874568e-21	1.0160954495e-24	1.4285703723e-04	6.5757316024e-33	1.3285394504e-78	9.8661103812e-100	1.2400160368e-122	1.0909049384e-32	7.7804913745e-14	3.2143007718e-41	2.2364999439e-26	1.0218131764e-72	1.2585838117e-30	5.9999619214e-35	6.2814851109e-68	6.6585343902e-58	8.2524465991e-60	7.3782513939e-51	2.4984376925e-38	4.6970933780e-71	3.1883928406e-32	2.6642890590e-45	8.8260598480e-49	1.8226351596e-56	2.8632176633e-36	1.7830392702e-65	3.2351724729e-42	2.6179327966e-34	1.7380235752e-55	5.0265775314e-43	1.2616348265e-29	5.3512044834e-107	6.4744147029e-77	4.5315529373e-56	1.4280429069e-49	3.7389586345e-64	2.1627430076e-60	6.8655935368e-42	1.3703115298e-73	4.4880859432e-78	9.2538103550e-54	4.3050825020e-78	9.4046707958e-68	9.6908431504e-38	5.5202466701e-44
1.3220732665e+01	9.2000000000e+02	2.7130217088e+20	1.0408410532e+20	3.7702691214e+00	9.9528718720e-30	1.1104878113e-35	5.4979519475e-11	8.1065170882e-02	6.2025810287e-27	1.0884053107e-32	4.2234903121e-22	1.8449348855e-30	6.7173967516e-10	7.1883468130e-20	1.9859388036e-22	3.7268118669e-21	8.1671654292e-17	1.4856732819e-10	1.1323258612e-01	9.1569968096e-44	6.7087604911e-24	6.1553098864e-32	3.2194919189e-37	3.9834843166e-31	4.7835628946e-12	1.9757898408e-20	1.9424344316e-36	3.0903263244e-28	7.2527824289e-42	3.1817814505e-35	1.0010202559e-53	7.1629330993e-27	5.8349892284e-43	1.3757696427e-50	1.0688790362e-30	6.3488418950e-34	5.5267549517e-31	5.2151031864e-36	3.2905605483e-34	8.8433518597e-41	2.7855112470e-42	3.5962687918e-51	1.1783833384e-78	1.8333018478e-52	4.7280132224e-22	1.1468559799e-30	2.1202529952e-44	2.8244995039e-44	1.7084322890e-65	1.2735593541e-22	1.5000407277e-43	2.1433059888e-19	8.0546696907e-01	6.9451682078e-15	1.8479137053e-21	1.5881153635e-09	1.9222725101e-38	1.2878492544e-16	1.1150262829e-04	1.8056942590e-11	1.1042329105e-19	9.8675689120e-09	1.3293496215e-27	3.6482027452e-48	7.1518208595e-75	1.2336641009e-21	1.9187431179e-24	1.2445025908e-04	4.5291763020e-33	5.7202046401e-79	3.3586446898e-100	3.3375392033e-123	1.1219383293e-32	6.1509810295e-14	1.2559340047e-41	1.3979358264e-26	3.1566961954e-73	2.0131519625e-30	1.5352565130e-34	1.9397968326e-68	3.2918902625e-58	3.2233730066e-60	4.6137502472e-51	7.7157357732e-39	1.7124228587e-71	1.8609145807e-32	8.2339837684e-46	2.7276932764e-49	1.1388476309e-56	2.8641320320e-36	8.8086178425e-66	2.5586865724e-42	2.6167510652e-34	1.3735847888e-55	6.3598223744e-43	9.9712221228e-30	4.2294232897e-107	3.7758990349e-77	4.2309676829e-56	6.5847925506e-50	2.1822538776e-64	1.4890616792e-60	7.5676083899e-42	7.4594715883e-74	1.7529684283e-78	5.7863715331e-54	1.3294603512e-78	4.6495433379e-68	7.6582854410e-38	6.9839522340e-44
2.1151307441e+01	9.2000000000e+02	4.3406629443e+20	1.6651988715e+20	3.7704529466e+00	7.8709576714e-30	4.3391829080e-36	4.3466132260e-11	8.1069109727e-02	4.3998656491e-27	5.3789422987e-33	4.2229306795e-22	9.1181546912e-31	3.7676935886e-10	3.1878033752e-20	7.7603212927e-23	2.3296739010e-21	4.0366114234e-17	1.1746614859e-10	1.1323810541e-01	5.7246651217e-44	2.9749872710e-24	2.1581452680e-32	1.6202380502e-37	2.0047240449e-31	1.4778609620e-12	4.8262605568e-21	1.2141285549e-36	3.0899168415e-28	1.7716366914e-42	7.7728398783e-36	1.5287205258e-54	3.5405916960e-27	1.8030213347e-43	8.6016566915e-51	2.9631063507e-31	1.3915573824e-34	2.1595555016e-31	3.2597268627e-36	6.3551796351e-35	1.3504010817e-41	4.3314773008e-43	3.4330005405e-52	1.7999089751e-79	1.0940358646e-53	4.2420658238e-22	8.1357113537e-31	1.1892201565e-44	1.5842221422e-44	7.5763542839e-66	7.9608084671e-23	7.4135968190e-44	2.7105559697e-19	8.0543323207e-01	7.8815791463e-15	2.3799115809e-21	1.2556013792e-09	1.2016351395e-38	2.0600178549e-16	1.6004692294e-04	3.6532712805e-11	2.2751148551e-19	2.5251060669e-08	7.4557976522e-28	1.6177886725e-48	2.5075371720e-75	1.3998710770e-21	3.4828285274e-24	1.0018701500e-04	2.8828549152e-33	2.2760981272e-79	1.0566506039e-100	8.3019793095e-124	1.0250222221e-32	4.8626696397e-14	4.9075075938e-42	8.7378692287e-27	9.7524756728e-74	3.2199057039e-30	3.9280018855e-34	5.9908652170e-69	1.6274226960e-58	1.2591446355e-60	2.8849670172e-51	2.3830344973e-39	6.0019584264e-72	1.0440712119e-32	2.5447251447e-46	8.4299773511e-50	7.1163094022e-57	2.8648636024e-36	4.3519600086e-66	2.0235592877e-42	2.6156266492e-34	1.0856164712e-55	8.0461412711e-43	7.8811396230e-30	3.3430386347e-107	2.1170274241e-77	3.7972355233e-56	2.9190137182e-50	1.2243595027e-64	9.4747434981e-61	7.7078834711e-42	3.7527597859e-74	6.8473017921e-79	3.6180403574e-54	4.1059030727e-79	2.2986101453e-68	6.0521981922e-38	8.8349596122e-44
3.3839116006e+01	9.2000000000e+02	6.9448448141e+20	2.6640839078e+20	3.7706689485e+00	6.2242144606e-30	1.6955546693e-36	3.4363663732e-11	8.1073719144e-02	2.9453458326e-27	2.6583239855e-33	4.2222751352e-22	4.5065173827e-31	1.9942901413e-10	1.3341267988e-20	3.0325405215e-23	1.4563289536e-21	1.9951433736e-17	9.2876819288e-11	1.1324458735e-01	3.5789907588e-44	1.2449950460e-24	7.1409501523e-33	7.2617285404e-38	8.9849524337e-32	4.5659403444e-13	1.1789631638e-21	7.5889708037e-37	3.0894371799e-28	4.3277696555e-43	1.8989578868e-36	2.3347981491e-55	1.7501656366e-27	5.5717266675e-44	5.3782221413e-51	7.7520288818e-32	2.8784724564e-35	8.4385574244e-32	2.0375084573e-36	1.2274678274e-35	2.0622337012e-42	5.9987574748e-44	3.2774389136e-53	2.7495654871e-80	6.5294699069e-55	3.5917370783e-22	5.4464745976e-31	6.2946998693e-45	8.3854977204e-45	3.1707781497e-66	4.9762071881e-23	3.6640640639e-44	3.4278452812e-19	8.0539376421e-01	8.4405477418e-15	2.7295866373e-21	9.9271210567e-10	7.5116781128e-39	3.2950656469e-16	2.1678786743e-04	7.3910350929e-11	4.1744560853e-19	6.4614981107e-08	3.9462428560e-28	6.7702436993e-49	8.2970308886e-76	1.4989919112e-21	5.9656491812e-24	7.1826877821e-05	1.6341471224e-33	8.0657541454e-80	2.9605896726e-101	1.8391674692e-124	7.8702314402e-33	3.8441485199e-14	1.9176300220e-42	5.4616485373e-27	3.0130860262e-74	5.1497968749e-30	1.0049234998e-33	1.8503531602e-69	8.0453134866e-59	4.9189335032e-61	1.8039051975e-51	7.3606891442e-40	1.9853484065e-72	5.5277882108e-33	7.8644637548e-47	2.6052814178e-50	4.4469733083e-57	2.8654390554e-36	2.1502423548e-66	1.6002799907e-42	2.6145672857e-34	8.5805747563e-56	1.0179000469e-42	6.2294836090e-30	2.6425750198e-107	1.1201717125e-77	3.2159047555e-56	1.2212007689e-50	6.4823164817e-65	5.3691340908e-61	6.9911634298e-42	1.6814361126e-74	2.6748025666e-79	2.2621593495e-54	1.2681591808e-79	1.1363390253e-68	4.7830724149e-38	1.1175730197e-43
5.4137855490e+01	9.2000000000e+02	1.1111398335e+21	4.2621618600e+20	3.7708826697e+00	4.9217554419e-30	6.6254266396e-37	2.7167398184e-11	8.1078225181e-02	1.8267176171e-27	1.3137656921e-33	4.2216322498e-22	2.2272744227e-31	9.7799848601e-11	5.1729584959e-21	1.1850354375e-23	9.1038017128e-22	9.8611930726e-18	7.3434690144e-11	1.1325099158e-01	2.2375318620e-44	4.8271060100e-25	2.1891083657e-33	2.7936782345e-38	3.4566241236e-32	1.4106664293e-13	2.8799594971e-22	4.7435211658e-37	3.0889667809e-28	1.0571832695e-43	4.6392398133e-37	3.5658651982e-56	8.6512696685e-28	1.7217678409e-44	3.3627356869e-51	1.8789649854e-32	5.5164213283e-36	3.2973895900e-32	1.2735540487e-36	2.3707639119e-36	3.1492570886e-43	7.1311226733e-45	3.1288801873e-54	4.2002035664e-81	3.8968738201e-56	2.8175412725e-22	3.3781060292e-31	3.0869163992e-45	4.1122421984e-45	1.2294411433e-66	3.1105636148e-23	1.8109052911e-44	4.3349661175e-19	8.0535521844e-01	8.3746565614e-15	2.6872645288e-21	7.8486430493e-10	4.6956992719e-39	5.2705895194e-16	2.7205829706e-04	1.4953092293e-10	6.5746810086e-19	1.6534444093e-07	1.9351337001e-28	2.6249649873e-49	2.5435130257e-76	1.4871347411e-21	9.4672675093e-24	4.4201730412e-05	7.9512513430e-34	2.4534284671e-80	7.1203064527e-102	3.4973072511e-125	4.8057032229e-33	3.0389676244e-14	7.4931922058e-43	3.4138285820e-27	9.3090557149e-75	8.2364464053e-30	2.5709799394e-33	5.7153016540e-70	3.9770636782e-59	1.9217022986e-61	1.1278826350e-51	2.2736608350e-40	6.0846895359e-73	2.7113659004e-33	2.4303721532e-47	8.0511572136e-51	2.7790450634e-57	2.8658752686e-36	1.0624549504e-66	1.2654766308e-42	2.6136461955e-34	6.7823168136e-56	1.2876619716e-42	4.9242082710e-30	2.0889783611e-107	5.4916417972e-78	2.5232240807e-56	4.7336562322e-51	3.1795595623e-65	2.6117945526e-61	5.4427609267e-42	6.4670642827e-75	1.0449228269e-79	1.4143298965e-54	3.9170426595e-80	5.6172984077e-69	3.7802742149e-38	1.4136024814e-43
8.6613127759e+01	9.2000000000e+02	1.7777474290e+21	6.8188731594e+20	3.7710553705e+00	3.8916511311e-30	2.5888115222e-37	2.1478238485e-11	8.1081712131e-02	1.0431210966e-27	6.4926182966e-34	4.2211274818e-22	1.1007624313e-31	4.4157455177e-11	1.8466707770e-21	4.6305847291e-24	5.6908343553e-22	4.8737948546e-18	5.8061427231e-11	1.1325613571e-01	1.3988083347e-44	1.7231354022e-25	6.1785200110e-34	9.1107669575e-39	1.1272771668e-32	4.3580834593e-14	7.0346455554e-23	2.9649554292e-37	3.0885974423e-28	2.5822965897e-44	1.1332833057e-37	5.4453505938e-57	4.2761552183e-28	5.3200713904e-45	2.1024106324e-51	4.1929580028e-33	9.7329363389e-37	1.2884181847e-32	7.9603966318e-37	4.5785585925e-37	4.8087612192e-44	7.1855431781e-46	2.9866428179e-55	6.4150924758e-82	2.3253051546e-57	2.0350115756e-22	1.9290989409e-31	1.3937687479e-45	1.8567119801e-45	4.3889256663e-67	1.9443494797e-23	8.9498469106e-45	5.4823538461e-19	8.0532535927e-01	7.6506245395e-15	2.2427780036e-21	6.2053045981e-10	2.9353063239e-39	8.4308980012e-16	3.1435845393e-04	3.0253730970e-10	8.7784355793e-19	4.2312706985e-07	8.7369312099e-29	9.3703558398e-50	7.1787885762e-77	1.3584522399e-21	1.3834053371e-23	2.3059430030e-05	3.2796644124e-34	6.3261077140e-81	1.4515984521e-102	5.6372361390e-126	2.2904047179e-33	2.4024744150e-14	2.9278812332e-43	2.1338261672e-27	2.8759202666e-75	1.3174031258e-29	6.5782177290e-33	1.7653433929e-70	1.9658287043e-59	7.5077436342e-62	7.0514807312e-52	7.0231773294e-41	1.7170164189e-73	1.2243828636e-33	7.5097445576e-48	2.4877726643e-51	1.7367993866e-57	2.8661864668e-36	5.2498781172e-67	1.0006585590e-42	2.6129530642e-34	5.3612421856e-56	1.6288545751e-42	3.8926170549e-30	1.6514144276e-107	2.4789568615e-78	1.8227020275e-56	1.6894607683e-51	1.4358070378e-65	1.0770894313e-61	3.5919071319e-42	2.1086502856e-75	4.0821562820e-80	8.8419737407e-55	1.2098968344e-80	2.7765827616e-69	2.9879603448e-38	1.7880181075e-43
1.3856961779e+02	9.2000000000e+02	2.8442373562e+21	1.0909300609e+21	3.7711815320e+00	3.0770061022e-30	1.0115011161e-37	1.6980535580e-11	8.1083855303e-02	5.5667797633e-28	3.2085638751e-34	4.2207919052e-22	5.4399706066e-32	1.8632048198e-11	6.1605736524e-22	1.8093138378e-24	3.5572625466e-22	2.4086979084e-18	4.5905498006e-11	1.1325979111e-01	8.7442478454e-45	5.7482936596e-26	1.6295928640e-34	2.5949445815e-39	3.2107305448e-33	1.3462837123e-14	1.7181393484e-23	1.8532494171e-37	3.0883519010e-28	6.3069920796e-45	2.7680818475e-38	8.3141243010e-58	2.1134541165e-28	1.6436413298e-45	1.3143349716e-51	8.7436000586e-34	1.6046812194e-37	5.0341109065e-33	4.9756567240e-37	8.8413799717e-38	7.3417502542e-45	6.3227837559e-47	2.8503612936e-56	9.7958501310e-83	1.3872246894e-58	1.3736409072e-22	1.0295227539e-31	5.8809472568e-46	7.8343163042e-46	1.4641646014e-67	1.2153522443e-23	4.4230165149e-45	6.9337719870e-19	8.0530634277e-01	6.5319107457e-15	1.6348700903e-21	4.9060047502e-10	1.8348197464e-39	1.3486937638e-15	3.3947321830e-04	6.1214664799e-10	1.0237363606e-18	1.0828900579e-06	3.6864075125e-29	3.1259039187e-50	1.8934150274e-77	1.1597475258e-21	1.8893755755e-23	1.0506824722e-05	1.1814829029e-34	1.4245734526e-81	2.5844603645e-103	7.9353250721e-127	8.9102267526e-34	1.8993253255e-14	1.1439825225e-43	1.3337509433e-27	8.8841910645e-76	2.1073367049e-29	1.6833454734e-32	5.4527599162e-71	9.7160638326e-60	2.9331456898e-62	4.4082075243e-52	2.1693666028e-41	4.5280919339e-74	5.1667272717e-34	2.3201714714e-48	7.6860925414e-52	1.0854845020e-57	2.8663942149e-36	2.5941692442e-67	7.9121134736e-43	2.6124942806e-34	4.2381509140e-56	2.0603965331e-42	3.0772643683e-30	1.3055358439e-107	1.0458262215e-78	1.2304493503e-56	5.6352577339e-52	6.0589082056e-66	3.8796802108e-62	2.0702689666e-42	6.0051497159e-76	1.5947833461e-80	5.5273732540e-55	3.7371068925e-81	1.3723197392e-69	2.3619002285e-38	2.2616017884e-43
